id,thresh,npix,tnpix,xmin,xmax,ymin,ymax,x,y,x2_image,y2_image,xy_image,errx2,erry2,errxy,a_image,b_image,theta_image,cxx_image,cyy_image,cxy_image,cflux,flux,cpeak,peak,xcpeak,ycpeak,xpeak,ypeak,flag,x_image,y_image,number,ra,dec,x_world,y_world,flux_iso,fluxerr_iso,area_iso,mag_iso,kron_radius,kron_rcirc,flux_auto,fluxerr_auto,bkg_auto,flag_auto,area_auto,flux_radius_flag,flux_radius_20,flux_radius,flux_radius_90,tot_corr,mag_auto,magerr_auto,flux_aper_0,fluxerr_aper_0,flag_aper_0,bkg_aper_0,mask_aper_0,flux_aper_1,fluxerr_aper_1,flag_aper_1,bkg_aper_1,mask_aper_1,flux_aper_2,fluxerr_aper_2,flag_aper_2,bkg_aper_2,mask_aper_2,flux_aper_3,fluxerr_aper_3,flag_aper_3,bkg_aper_3,mask_aper_3,flux_aper_4,fluxerr_aper_4,flag_aper_4,bkg_aper_4,mask_aper_4,flux_aper_5,fluxerr_aper_5,flag_aper_5,bkg_aper_5,mask_aper_5,flux_aper_6,fluxerr_aper_6,flag_aper_6,bkg_aper_6,mask_aper_6,f125w_flux_aper_0,f125w_fluxerr_aper_0,f125w_flag_aper_0,f125w_bkg_aper_0,f125w_mask_aper_0,f125w_flux_aper_1,f125w_fluxerr_aper_1,f125w_flag_aper_1,f125w_bkg_aper_1,f125w_mask_aper_1,f125w_flux_aper_2,f125w_fluxerr_aper_2,f125w_flag_aper_2,f125w_bkg_aper_2,f125w_mask_aper_2,f125w_flux_aper_3,f125w_fluxerr_aper_3,f125w_flag_aper_3,f125w_bkg_aper_3,f125w_mask_aper_3,f125w_flux_aper_4,f125w_fluxerr_aper_4,f125w_flag_aper_4,f125w_bkg_aper_4,f125w_mask_aper_4,f125w_flux_aper_5,f125w_fluxerr_aper_5,f125w_flag_aper_5,f125w_bkg_aper_5,f125w_mask_aper_5,f125w_flux_aper_6,f125w_fluxerr_aper_6,f125w_flag_aper_6,f125w_bkg_aper_6,f125w_mask_aper_6,f125w_tot_corr,f160w_flux_aper_0,f160w_fluxerr_aper_0,f160w_flag_aper_0,f160w_bkg_aper_0,f160w_mask_aper_0,f160w_flux_aper_1,f160w_fluxerr_aper_1,f160w_flag_aper_1,f160w_bkg_aper_1,f160w_mask_aper_1,f160w_flux_aper_2,f160w_fluxerr_aper_2,f160w_flag_aper_2,f160w_bkg_aper_2,f160w_mask_aper_2,f160w_flux_aper_3,f160w_fluxerr_aper_3,f160w_flag_aper_3,f160w_bkg_aper_3,f160w_mask_aper_3,f160w_flux_aper_4,f160w_fluxerr_aper_4,f160w_flag_aper_4,f160w_bkg_aper_4,f160w_mask_aper_4,f160w_flux_aper_5,f160w_fluxerr_aper_5,f160w_flag_aper_5,f160w_bkg_aper_5,f160w_mask_aper_5,f160w_flux_aper_6,f160w_fluxerr_aper_6,f160w_flag_aper_6,f160w_bkg_aper_6,f160w_mask_aper_6,f160w_tot_corr,nexp_g800l,nexp_g102,nexp_g141,has_grism,mag_best_u,mag_best_z,magerr_best_u,magerr_best_z,mag_best_Ks,magerr_best_Ks
1417,0.010435023345053196,589,543,8852,8874,5007,5041,8862.524636212107,5022.211456682558,21.47219600552684,52.91005099236051,-7.452991140681007,0.005189458800576393,0.012261748626441197,-0.0013069920561454063,7.388331413269043,4.449135780334473,-1.349422574043274,0.0489659458398819,0.019871581345796585,0.013794836588203907,2.159122071229359,2.228200723248531,0.00828471350388569,0.011594820761947866,8861,5024,8861,5024,0,8863.524636212107,5023.211456682558,1417,190.86538404591832,35.89926084630702,190.86538404591832,35.89926084630702,2.217243601589202,0.027841955345036737,580,23.03546647423443,3.987965268467748,22.864535412903447,2.4514195181708196,0.04562564316555867,-0.060195949719779186,0,1642.383734654289,0,4.471961257918916,7.968211191143267,14.537480235798787,1.0600779438291565,22.86311140445524,0.02020764389082852,0.23212651277842952,0.007030902434265681,0,-0.0010781448403120654,0.0,0.4312603619405312,0.009732473542061412,0,-0.002082478443723399,0.0,0.7676869940512053,0.013612303005998973,0,-0.004072668311752261,0.0,1.3031656367999491,0.018985513464936325,0,-0.008289868787075251,0.0,1.6317745551554723,0.022468807737542645,0,-0.011907374328203634,0.0,2.008491790773171,0.027653112710648988,0,-0.0184936417681776,0.0,2.4665193986495044,0.051664086072393325,0,-0.07094663330710456,0.0,0.1952940839287813,0.012812051701675759,0,0.00025968005197645887,0.0,0.366482206708331,0.017611645029727438,0,0.0004905881342996824,0.0,0.6742561231155946,0.0244830477565387,0,0.0009259892312609547,0.0,1.1761189016346882,0.03544041233011243,0,0.0017693000827409462,0.0,1.494108266876259,0.042910663439614305,0,0.002424047254053849,0.0,1.823462493022464,0.05403084433612099,0,0.003470854978817357,0.0,2.1676017864676704,0.11102276122406513,0,0.006727745783585728,0.0,1.0377391322543135,0.27952447675312075,0.010088798060122901,0,-0.00037165728879688545,0.0,0.5184887875003166,0.013980977805353704,0,-0.0007185741334074541,0.0,0.9167272155956923,0.01959621891209148,0,-0.0014105153329610372,0.0,1.5485452928313055,0.02726714570892299,0,-0.0028930562839683724,0.0,1.9331921475248333,0.032230807289387854,0,-0.004186273375275701,0.0,2.3788613809234653,0.03967807378376301,0,-0.006584409544568404,0.0,2.8878313557121453,0.07390739705982691,0,-0.027858676413566996,0.0,1.0458569170359433,0,0,4,4,25.456256866455078,23.58856964111328,0.08554260432720184,0.061813272535800934,22.0841,0.0559
1435,0.00784737803041935,291,234,8630,8656,5057,5077,8647.228852259193,5068.587987338317,18.79318111792577,10.422968180681266,3.275292939331848,0.0041315789715096925,0.002412767272912149,0.000548512838230117,4.463458061218262,3.048555850982666,0.3320225179195404,0.056293755769729614,0.10150071978569031,-0.03537927567958832,1.2455666453918428,1.2656626994009514,0.01777339606326964,0.03489007450336517,8649,5069,8649,5069,1,8648.228852259193,5069.587987338317,1435,190.86981323005128,35.900035728941134,190.86981323005128,35.900035728941134,1.2607152541528628,0.013531351477271003,284,23.648457480860046,3.6878597844067156,13.603705064983462,1.52300833052329,0.01941697041025752,-0.01474959721690441,32,581.3856230283826,32,2.3507337706198954,4.377776012237178,13.948444867238793,1.1088121546287097,23.33109935799524,0.013842148686009118,0.45983785171763364,0.006365830231303469,0,-0.0007201781517642682,0.0,0.7225108816979431,0.00837285309206809,0,-0.001387146493191654,0.0,0.9807378891842734,0.010797867513911954,0,-0.0027302538352260704,0.0,1.1825139660709696,0.014058506493931961,32,-0.0055536628430030485,0.0,1.288368747961499,0.016301819470405318,32,-0.007985298215352587,0.0,1.4363488425182873,0.01967739066376398,32,-0.012467728651206177,0.0,1.6289458500410132,0.03663146223523884,32,-0.049260054346876664,0.0,0.41652090808690284,0.00990144973910431,0,-0.0005376022407131123,0.0,0.6429177410317674,0.01337587999068655,0,-0.0010344542470074856,0.0,0.8764522128938504,0.01800625244692021,0,-0.0020350027159543316,0.0,1.0459255537414942,0.024794895237016203,32,-0.004131679995748581,0.0,1.133118843701624,0.02938898885021731,32,-0.005951173772928493,0.0,1.2826314512781796,0.036359001311939046,32,-0.009330188683293964,0.0,1.4510597577794722,0.07017618753966515,32,-0.03606354273329673,0.0,1.083933584366483,0.5492632749253391,0.008982079043476572,0,-0.0009006580519393458,0.0,0.8658799284587185,0.011848900910355899,0,-0.001734587650965083,0.0,1.1744223254026593,0.015347377045512246,0,-0.003413321375909737,0.0,1.418782046937828,0.020087723174194726,32,-0.006936904969636273,0.0,1.5478040313262336,0.023359713001434402,32,-0.009960682918351458,0.0,1.7206279431804976,0.028255383309166947,32,-0.015556081451554718,0.0,1.9480649655993973,0.05300017074456634,32,-0.0620462321230568,0.0,1.091041160246718,0,0,8,4,25.785945892333984,23.860193252563477,0.10631539672613144,0.0730399340391159,22.8148,0.0628
1464,0.00810741726309061,282,230,8461,8482,5135,5150,8472.739306916736,5142.5509009458565,15.904075847275664,9.375555264535315,-1.2191790353151077,0.005060708951339916,0.0026693205272895664,-0.00042600394837199557,4.015510082244873,3.0257740020751953,-0.1787244975566864,0.06351006031036377,0.1077343001961708,0.016517451032996178,1.0284854205197949,1.0561144275080416,0.015406163237998524,0.028628657235929705,8473,5143,8473,5143,0,8473.739306916736,5143.5509009458565,1464,190.8734026285538,35.90126989669582,190.8734026285538,35.90126989669582,1.049131675372651,0.012707456045693582,268,23.847925001396643,4.187166766517592,14.595160062423632,1.1888856621592938,0.020043645228711705,0.00678378240088917,0,669.2179743508493,0,1.855872654968713,3.8257521624897963,10.279932005516873,1.1014906839150171,23.60719770523753,0.018304629278323336,0.45766340844248427,0.006244554907331245,0,0.00029525202400593214,0.0,0.6460475836926616,0.007971222647700473,0,0.000566885509136334,0.0,0.838204399693127,0.010178677320094708,0,0.0011063560027063924,0.0,0.9935090650379299,0.013341885660017011,0,0.0022458250281652157,0.0,1.0609484463981091,0.015480175793425404,0,0.0032250181038935236,0.0,1.1359628780275424,0.01867811542859765,0,0.004988208457543701,0.0,1.3311224684949927,0.035191448630257575,0,0.018192843478476505,0.0,0.39005342275182114,0.008467801251793345,0,0.0001192671891848981,0.0,0.5411289774644096,0.011231440636141753,0,0.00022989436216184028,0.0,0.6946319781696371,0.014993565911118415,0,0.00045239283254180186,0.0,0.8214388597590468,0.020574846636092072,0,0.000933070775772003,0.0,0.8996271391225508,0.024380133036239815,0,0.0013582942965380878,0.0,1.000243102899357,0.030073601072604268,0,0.002151506145945471,0.0,1.233510084682571,0.058951573047508025,0,0.009664914427928401,0.0,1.076726398341062,0.5499852493967786,0.008941194896657673,0,7.239338291393812e-05,0.0,0.7799555468799465,0.011478701863262839,0,0.0001385484505029792,0.0,1.0150813042094322,0.01476051745882053,0,0.00026922507313484947,0.0,1.2051168728172492,0.01951788410038556,0,0.0005403156479980034,0.0,1.280290438944644,0.022722937841797654,0,0.0007714431813912418,0.0,1.360282300377626,0.02750116138434344,0,0.0011717962387253927,0.0,1.5883285700545777,0.05214191239271237,0,0.003460171042813197,0.0,1.0858348260029438,0,0,12,4,26.385560989379883,24.463062286376953,0.17209850251674652,0.118942029774189,99.0,99.0
1467,0.007962174713611603,277,232,8665,8689,5146,5161,8674.347222934586,5153.728917925864,19.985338740128057,8.522328510948135,1.6226013618034614,0.006997432283060803,0.0025290679936601957,0.00041005053037862586,4.495619297027588,2.8804640769958496,0.13794149458408356,0.050822291523218155,0.11918112635612488,-0.019352532923221588,0.9498749523967102,0.9910733990245767,0.012488174335534247,0.022793994382844227,8672,5153,8672,5153,0,8675.347222934586,5154.728917925864,1467,190.86925434837855,35.90145450663912,190.86925434837855,35.90145450663912,0.987142834721432,0.012656593253992461,270,23.914050006260965,3.669993979576709,13.20660981295758,1.047981222675325,0.018092200959703496,-0.018434207383704864,0,547.9394461879871,0,2.228512684053279,3.967465643310073,9.13735137094836,1.1119815370944701,23.733872305883946,0.018743997679236634,0.34926396601859816,0.005763497736590621,0,-0.0009638608923601778,0.0,0.5558028187649714,0.007666390460802919,0,-0.0018646836724282518,0.0,0.7613957484939763,0.010024023345934245,0,-0.003636324631610595,0.0,0.9174735150513934,0.013196928569784307,0,-0.007412761687356585,0.0,0.9671027471440546,0.015280786500320961,0,-0.010656891123977276,0.0,1.0275051096632442,0.018525071197247358,0,-0.016620727359660713,0.0,1.1434589189744622,0.03520802531633374,0,-0.0654786443227135,0.0,0.29115721545275214,0.008202942056816426,0,-0.0005244994628964187,0.0,0.44689496650169475,0.011043204292664132,0,-0.0010117374202595437,0.0,0.5994440712073623,0.014907551800882973,0,-0.0019602117792755854,0.0,0.7167308379802177,0.02064609498333977,0,-0.00394248944634954,0.0,0.7492393620034007,0.024484476578503944,0,-0.005608776701400801,0.0,0.7967428832442077,0.030176573517440766,0,-0.008584355463779818,0.0,0.923096591736387,0.05978234046281531,0,-0.02954556726490394,0.0,1.0872280526798583,0.422168070161885,0.008264624319175434,0,-0.0010692852170084153,0.0,0.6771686118068742,0.01106250984479728,0,-0.0020688332237550617,0.0,0.9317930805882062,0.014577177000974736,0,-0.004034728645495584,0.0,1.1233059931193314,0.01930516521223221,0,-0.008227666233454452,0.0,1.1853459750470332,0.022414817931609283,0,-0.011835786575783117,0.0,1.2579395433306042,0.02727958812412764,0,-0.018483526538459947,0.0,1.375817591008508,0.05207537919929086,0,-0.07403086977424801,0.0,1.0939751286861072,0,0,12,4,99.0,24.6546688079834,99.0,0.11138377338647842,99.0,99.0
1573,0.008208933286368847,264,217,8015,8044,5371,5382,8028.629855790835,5376.690295469346,39.122585848726146,6.5511815243049085,-3.6040376850387474,0.03363381092703187,0.005802436309051761,-0.0031875850847489853,6.286223411560059,2.4813625812530518,-0.10889532417058945,0.026925237849354744,0.16079312562942505,0.02962506003677845,0.4914322775589804,0.5326269525755131,0.004259941634396291,0.007170457250886335,8031,5377,8031,5377,0,8029.629855790835,5377.690295469346,1573,190.88253847773115,35.90517543466988,190.88253847773115,35.90517543466988,0.52549269981136,0.012119284902451477,252,24.598583282122956,4.370286941647816,17.260364898375954,0.6405486404509432,0.023527821993841444,-0.014310743495412441,0,935.943900445087,0,3.187414185067489,6.320015054465611,13.126889487671223,1.0839132730770893,24.296133379427694,0.03987988818434567,0.11507661390887639,0.00467122111666472,0,-0.000392975119811058,0.0,0.19511689154742123,0.006428562013575091,0,-0.0007578926708374701,0.0,0.2951261178691684,0.00875469165224691,0,-0.0014911052717631345,0.0,0.41835101892780774,0.012126948323430742,0,-0.003061828733206086,0.0,0.4880766734970131,0.01439459435052356,0,-0.004429263187451124,0.0,0.5610056382791828,0.01776207254561623,0,-0.006970405482103755,0.0,0.6192205474415358,0.03446583211807626,0,-0.029381082860574805,0.0,0.09627323535926156,0.007318243590323041,0,-0.0003108970938225487,0.0,0.15981342053379788,0.010099889313567798,0,-0.0006000373529314883,0.0,0.23998168125012365,0.01394479119632716,0,-0.0011829617774652037,0.0,0.36799638417783137,0.019703371898075483,0,-0.0024391053754427836,0.0,0.43109643809490905,0.023544825331990947,0,-0.0035408197651288793,0.0,0.48940232059658956,0.029280094673914646,0,-0.005602127619503489,0.0,0.5456790266042425,0.05811956145854989,0,-0.02443318462975204,0.0,1.0596027796401883,0.13874238402490457,0.006822454750454862,0,-0.0002604816595060354,0.0,0.23651366292158382,0.009423306637996795,0,-0.0005028972513856293,0.0,0.35806631140077144,0.012873292553342127,0,-0.0009922811494367625,0.0,0.49753818842432374,0.01786275318856961,0,-0.0020495521003510942,0.0,0.5792242960542274,0.021242237262078103,0,-0.0029790619228084337,0.0,0.666960146929469,0.026273082712314173,0,-0.004723292867015016,0.0,0.7243007379273846,0.051164973470197,0,-0.020789094038785837,0.0,1.0722422709843633,0,0,12,4,25.537683486938477,24.957111358642578,0.09914759546518326,0.23090699315071106,23.3245,0.1406
1608,0.008563371375203133,348,288,8457,8479,5433,5451,8468.893523575704,5442.155718568425,19.89795363248129,11.909221473981148,-0.015182127774323817,0.003831945559952121,0.0023678571381241954,0.00017103474196333558,4.460715293884277,3.450969696044922,-0.00190043356269598,0.05025647208094597,0.0839686244726181,0.00012813603098038584,1.4815275568972617,1.5180321196173197,0.01601662182095667,0.02492486390430553,8470,5442,8472,5441,0,8469.893523575704,5443.155718568425,1608,190.87347878775694,35.90626333433513,190.87347878775694,35.90626333433513,1.5079858193745808,0.014927272261101592,334,23.454006856040156,3.628577628510179,14.236697066884593,1.6214166746734944,0.020526603663553983,0.009686172457009971,0,636.7491308680618,0,2.387289719911715,4.334343660042968,9.780169042172504,1.104126593718853,23.267716236724635,0.01374506448981059,0.477414328477646,0.006450021076499164,0,0.0004349724243788777,0.0,0.7714479712111483,0.008539809976891116,0,0.0008390446403806281,0.0,1.0899740684674248,0.011146330930049242,0,0.0016371319134712468,0.0,1.3638504560173734,0.014547110507137672,0,0.0033382105902284727,0.0,1.4710862671146512,0.01672241980544397,0,0.004796370187656946,0.0,1.5664573579212904,0.01999411682496596,0,0.00746639660146206,0.0,1.7548840529423284,0.03702315856338265,0,0.029148117501664593,0.0,0.46973876668361103,0.008903112207341624,0,-0.00047015356099000457,0.0,0.7424896729226901,0.01200402819777475,0,-0.0009062109245851802,0.0,1.02578190084198,0.016001949113448804,0,-0.0017659934224911738,0.0,1.2599777520329751,0.021704727971471088,0,-0.0035928845275840678,0.0,1.34923516328328,0.02550265570682789,0,-0.005148744539797696,0.0,1.4325154094778478,0.031185873063091164,0,-0.007983827505582068,0.0,1.5080254895785346,0.06032401441813091,0,-0.029881359254786372,0.0,1.0793210857498619,0.5514122306386365,0.009169842722118493,0,0.0009499269454211217,0.0,0.8971876353690056,0.012201198063137991,0,0.001833132516984917,0.0,1.2747198215809075,0.016105313556193226,0,0.003578501101040938,0.0,1.6030785794281308,0.021240861140361847,0,0.007300828785509804,0.0,1.7321910826641835,0.024524977124078185,0,0.010502949500902447,0.0,1.8453828950062887,0.02947347818974525,0,0.01636834700755809,0.0,2.094037590535137,0.05511206598631283,0,0.06493391920262384,0.0,1.0877114442406577,0,0,12,4,25.08698844909668,23.605762481689453,0.0570550337433815,0.05753654986619949,99.0,99.0
1704,0.011578819714486599,186,142,5839,5850,5572,5591,5844.311059875214,5581.524379488013,6.055418905493298,17.792222444437954,-0.13882547290534575,0.006271645525051634,0.017024940008279924,-0.00013157188999199268,4.218277454376221,2.460442543029785,-1.558970332145691,0.16517089307308197,0.05621438845992088,0.002577522536739707,0.5648250167687461,0.60648023733792,0.007762498697852305,0.014360894385608584,5844,5580,5845,5580,0,5845.311059875214,5582.524379488013,1704,190.92748421610136,35.908595094591526,190.92748421610136,35.908595094591526,0.5994542252749404,0.01441424791762585,176,24.45560993578939,4.612294348665065,14.859055340535157,0.763975295756008,0.028765954228647857,0.0053307533195728505,32,693.6370348409548,32,2.4026991721719853,4.716064566472942,11.513955322772045,1.0995581942312505,24.089256163376874,0.04088121454182843,0.21213610530294172,0.006636967307436544,0,0.00021502699691405052,0.0,0.3290210029529261,0.008951973874024011,0,0.00041551110462363763,0.0,0.4752746428937419,0.012183853448821938,0,0.000811576838031372,0.0,0.6027924652839962,0.016971913139232686,0,0.0016597040012991187,0.0,0.6525883520968824,0.020125570939194815,0,0.002398111712109262,0.0,0.7055203788047254,0.024810829824159695,0,0.003761237622323409,0.0,0.9394573299163274,0.04874302949267178,32,0.015703614660223426,0.0,0.16641310046859584,0.011064522292316756,0,6.0320591782453775e-05,0.0,0.26974431718863096,0.014930708059543548,0,0.00011666855145200555,0.0,0.39795323902149554,0.02028764354365834,0,0.0002280318572100512,0.0,0.4760623001269713,0.028428323676828137,0,0.00046847097564240456,0.0,0.5116478957019347,0.03387134918704218,0,0.0006791323905249282,0.0,0.5377332455990969,0.042099033494244355,0,0.0010723410979862767,0.0,0.6278625093606636,0.08381551003945996,32,0.004734127398731525,0.0,1.0748241855275604,0.260440493357709,0.0096487250231052,0,-0.00014572635054074307,0.0,0.4005446486734516,0.013052078049400768,0,-0.00028076345527160916,0.0,0.5761606604514433,0.017860211534679062,0,-0.0005450948238215505,0.0,0.7411974141696431,0.02504798761945464,0,-0.0011014105553496518,0.0,0.8042684705995077,0.029767277015556693,0,-0.0015748045647056123,0.0,0.8752467274858949,0.03674642851244745,0,-0.002422107173362725,0.0,1.2137415636351214,0.07234979584951524,32,-0.008135086449000828,0.0,1.0844574198172974,0,0,6,4,27.23601722717285,25.392778396606445,0.33220553398132324,0.24740388989448547,23.256,0.1682
1734,0.010978171601891518,862,772,7855,7892,5610,5643,7874.583280871879,5626.15006935216,29.18159955698013,29.753639037155267,-1.872537148150741,0.003170200121263643,0.0028402576951867004,-0.00016331094822293843,5.600167274475098,5.251034736633301,-0.8611846566200256,0.0344071201980114,0.03374561294913292,0.004330805502831936,4.8130290189647456,4.864008480691165,0.051591348863972146,0.10860892177021324,7875,5627,7875,5627,0,7875.583280871879,5627.15006935216,1734,190.88570637296306,35.90933404825111,190.88570637296306,35.90933404825111,4.857159234508775,0.03130165612567847,856,22.1840441465393,3.876274027754605,21.020227721024316,5.236391667506323,0.039679562857664066,0.1370724052302853,0,1388.1126305596333,32,2.2600258709816865,5.202726011710238,15.453532030038803,1.067805475633976,22.031189333322494,0.00822733300315905,1.516767528761451,0.01020453174610608,0,0.002821787238630114,0.0,2.1552150394502396,0.012812209112770657,0,0.005443195118636871,0.0,2.8494109244930588,0.016043976628249933,0,0.010702623818351867,0.0,3.5275244025890413,0.020418297752082655,0,0.02182260041274157,0.0,3.890191097348173,0.02335649926694981,0,0.031401987857020724,0.0,4.328408736591707,0.027733034598748645,0,0.04897634460884594,0.0,5.440838004004429,0.04974993367481717,0,0.19280392825098666,0.0,0.987991812232794,0.012244985887265048,0,0.0024618549847913347,0.0,1.4010515057627715,0.016087796781225884,0,0.004749369807601305,0.0,1.8424262894333587,0.021369085871463876,0,0.009337434218153468,0.0,2.302363705888246,0.029046758910451633,0,0.019037798062331645,0.0,2.552875102370553,0.03419331803767856,0,0.0273907841931056,0.0,2.844915273847409,0.04165512310266435,0,0.042715324847265486,0.0,3.6471232296067453,0.07896792358443093,0,0.16792152710815106,0.0,1.0448340749156722,1.923216475476653,0.01472031987009055,0,0.0036159198025677913,0.0,2.734731683244169,0.018552571557020694,0,0.006974580431318787,0.0,3.619841446920794,0.02335273833929411,0,0.013715867094060297,0.0,4.475088331286168,0.029897479409090606,0,0.02796971749294837,0.0,4.929943026242399,0.03432263625975212,0,0.04025446924760961,0.0,5.485152320139806,0.040960362602488753,0,0.06279880923209834,0.0,6.856331983221052,0.07429580116861563,0,0.2477713074930203,0.0,1.0543956938139956,0,0,6,4,27.51941680908203,24.290987014770508,0.5090828537940979,0.10758934915065765,99.0,99.0
1793,0.010873363353312016,267,224,7863,7878,5714,5736,7870.67025565231,5725.545203523861,8.644780094953774,12.000168309809851,-0.5627084549894761,0.0015015865967969884,0.0022976385342908055,-0.0001732571656747351,3.477358341217041,2.9245386123657227,-1.4089889526367188,0.11603090167045593,0.08358729630708694,0.010881775990128517,1.8730701623927095,1.9200544425712036,0.03458635754850907,0.07434287285834697,7871,5726,7871,5726,1,7871.67025565231,5726.545203523861,1793,190.88578616602294,35.9109906553447,190.88578616602294,35.9109906553447,1.9072907645240293,0.01699802604679107,253,23.198957735394426,3.5,11.161471320553371,1.9900947748300384,0.02112197366592179,0.027426192262240526,32,391.3747183070663,32,1.4921311782991742,2.936211951661375,7.172042694966202,1.130974201222302,23.019183855683647,0.011523517279219847,1.0182095483051186,0.009027460948465692,0,0.0019769898962200823,0.0,1.3592855452995956,0.011339420167395768,0,0.003819516888028465,0.0,1.6604888085952005,0.014239362480723064,0,0.007464065161546527,0.0,1.8563634836541993,0.01839392959457393,0,0.01525751824225426,0.0,1.9276456872420304,0.021189297872151618,0,0.02200274432527154,0.0,2.0197983147908136,0.025616042864191602,32,0.03443156861289956,0.0,2.208139041180379,0.048332427916068114,32,0.13926856887133277,0.0,0.7505785190867222,0.01166446193516744,0,0.002436574986509094,0.0,0.9878279794196778,0.015300710514043369,0,0.004704075857208791,0.0,1.1656638754174253,0.02031361694995078,0,0.009177116198714218,0.0,1.2841871157448947,0.02796425316784366,0,0.018695752507166097,0.0,1.3364955466704773,0.03316099283406347,0,0.02688869947378685,0.0,1.3893169071004492,0.04089442907399854,32,0.0418830140392829,0.0,1.4409783087781296,0.08018694966727746,32,0.16393369917087702,0.0,1.1088537600459667,1.2616949313376047,0.013027813339758857,0,0.0031822983954306067,0.0,1.6899932991074889,0.016480021796882304,0,0.006144540896077605,0.0,2.077452144980726,0.020845885064987222,0,0.011994054154213162,0.0,2.325358614779769,0.02709063740126033,0,0.02446142548016824,0.0,2.4104533618883814,0.031261671032073036,0,0.03520551271970099,0.0,2.5226356318070247,0.03793933731639935,32,0.054924045136179406,0.0,2.7424637450230502,0.07195913030406959,32,0.21718852382652168,0.0,1.1188589288735382,0,0,6,4,27.746179580688477,24.942941665649414,0.4384811222553253,0.13671636581420898,99.0,99.0
1808,0.01146285142749548,153,127,8129,8144,5747,5760,8137.256523882148,5753.073588772923,10.1277398416631,7.965457941672497,-2.5724255195286005,0.009650910035078132,0.008007790999462921,-0.002031659841661371,3.4404916763305664,2.5012428760528564,-0.5864648222923279,0.10756179690361023,0.13676023483276367,0.06947364658117294,0.4933605706548201,0.5260476719706506,0.008282818467995211,0.014951192740363568,8138,5753,8138,5753,1,8138.256523882148,5754.073588772923,1808,190.88030014291786,35.91144775882955,190.88030014291786,35.91144775882955,0.5174796161653045,0.012581574257320996,144,24.615266881640316,4.46361658127312,13.094082422102046,0.7295238261794593,0.024276769100416568,-0.009431131963201961,32,538.641751069599,32,2.088035892757356,4.284452820434791,13.871049253365362,1.1130099505805955,24.126153681178238,0.0361306460474558,0.2463347306371876,0.006504715197737429,0,-0.0004904194378765877,0.0,0.35554681009973604,0.008771366106099486,0,-0.0009460849174811782,0.0,0.46345960479493725,0.011834991720107688,0,-0.0018410821793737094,0.0,0.5610749452510013,0.01628205430327016,32,-0.003745397928855675,0.0,0.6127463300123964,0.019263955429771256,32,-0.005407253808434468,0.0,0.6797780499986653,0.023887837166286768,32,-0.008448879261984302,0.0,0.6919733651444451,0.04729248473609978,32,-0.0309134967442163,0.0,0.19855952728221143,0.00932563307274942,0,-0.0013777353947602862,0.0,0.27910939556451986,0.012727533097781109,0,-0.0026602152393213527,0.0,0.3537019578897602,0.01755101895855465,0,-0.005183840689220523,0.0,0.42018411151185975,0.02477466158438549,32,-0.010558519325326964,0.0,0.4451462697122548,0.0295701111871712,32,-0.015209381493741948,0.0,0.49041392515913884,0.036932977349559276,32,-0.023733605407661017,0.0,0.5730712276388997,0.07459783911231438,32,-0.09117337646081917,0.0,1.0883959872316438,0.2997219505948151,0.009661905030416924,0,0.00014302703276693435,0.0,0.43590466301808883,0.01312373931066778,0,0.0002772194960786928,0.0,0.5721386700341353,0.017789788328824357,0,0.0005437319749684757,0.0,0.6951798305059044,0.0245346383220339,32,0.0011195538916963148,0.0,0.7644329625606938,0.029064059293195752,32,0.0016152356303631335,0.0,0.8467812877392251,0.03610511153755661,32,0.0025507071798133753,0.0,0.8082031602424818,0.07168242505260253,32,0.011881015625650282,0.0,1.0953154722154748,0,0,8,4,26.01584243774414,24.52341651916504,0.11981148272752762,0.12158627808094025,99.0,99.0
